id	date	owner_id	from_id	likes	reposts
948452	1714066394	-29166271	225970077	368	32
948424	1714051361	-29166271	4251437	215	23
948417	1714049599	-29166271	14787507	24	4
948410	1714046412	-29166271	225970077	187	11
948385	1714037040	-29166271	225970077	176	13
948319	1713984128	-29166271	225970077	214	8
948303	1713982380	-29166271	225970077	351	19
948298	1713981721	-29166271	225970077	99	5
948280	1713979609	-29166271	225970077	161	8
948273	1713978171	-29166271	225970077	239	12
948256	1713954311	-29166271	225970077	155	6
948252	1713952046	-29166271	225970077	134	7
948250	1713951595	-29166271	2000001554	168	7
948239	1713939254	-29166271	125622016	117	27
948218	1713902334	-29166271	2000054420	182	12
948179	1713895015	-29166271	225970077	156	14
948167	1713892901	-29166271	225970077	326	47
948156	1713878752	-29166271	225970077	323	18
948147	1713872341	-29166271	4251437	430	23
948119	1713815620	-29166271	3415819	65	4
948105	1713810546	-29166271	225970077	353	18
948089	1713794751	-29166271	225970077	214	20
948070	1713788874	-29166271	4251437	706	31
948055	1713786820	-29166271	116919334	184	13
948031	1713769693	-29166271	225970077	244	19
947978	1713724825	-29166271	4251437	133	12
947970	1713722613	-29166271	225970077	166	9
947950	1713717906	-29166271	225970077	229	11
947936	1713714132	-29166271	225970077	230	12
947929	1713712715	-29166271	233150	133	12
947921	1713710844	-29166271	13586493	1034	91
947920	1713710611	-29166271	-29166271	104	22
947914	1713706733	-29166271	-29166271	214	13
947885	1713645605	-29166271	4251437	362	15
947880	1713636913	-29166271	95604957	170	6
947844	1713592620	-29166271	140260480	394	41
947811	1713546756	-29166271	225970077	208	5
947810	1713546671	-29166271	225970077	716	107
947809	1713543434	-29166271	144958493	95	11
947775	1713531606	-29166271	225970077	207	14
947774	1713531463	-29166271	4251437	64	9
947721	1713461396	-29166271	225970077	237	14
947705	1713458501	-29166271	48878381	123	30
947693	1713455983	-29166271	225970077	200	9
947662	1713443173	-29166271	225970077	494	15
947660	1713442954	-29166271	225970077	496	14
947618	1713434261	-29166271	225970077	783	56
947606	1713430720	-29166271	122302686	99	7
947594	1713427759	-29166271	225970077	1080	103
947577	1713390401	-29166271	4251437	549	17
947562	1713385800	-29166271	225970077	258	25
947505	1713374402	-29166271	195376875	141	12
947501	1713373951	-29166271	225970077	262	30
947496	1713372927	-29166271	225970077	160	21
947459	1713369285	-29166271	225970077	254	15
947442	1713368390	-29166271	225970077	232	55
947416	1713366216	-29166271	225970077	516	27
947376	1713356420	-29166271	225970077	254	19
947366	1713353292	-29166271	225970077	204	17
947347	1713348540	-29166271	225970077	274	22
947314	1713330337	-29166271	253532	318	16
947273	1713299400	-29166271	225970077	259	10
947236	1713293546	-29166271	4251437	242	42
947220	1713292399	-29166271	225970077	198	13
947201	1713291385	-29166271	225970077	205	28
947197	1713291040	-29166271	225970077	320	31
947196	1713290812	-29166271	4251437	274	16
947191	1713290326	-29166271	225970077	212	22
947170	1713286586	-29166271	167919251	130	26
947160	1713286115	-29166271	225970077	142	12
947148	1713284427	-29166271	4251437	155	10
947147	1713284191	-29166271	225970077	267	39
947145	1713283775	-29166271	225970077	221	15
947143	1713283272	-29166271	225970077	311	95
947120	1713267730	-29166271	42399512	132	10
947106	1713264144	-29166271	4251437	1330	132
947069	1713201065	-29166271	225970077	271	18
947061	1713191117	-29166271	225970077	427	11
947048	1713184556	-29166271	225970077	429	23
947040	1713169862	-29166271	118922868	194	7
947025	1713162687	-29166271	225970077	1159	149
947019	1713132579	-29166271	4251437	245	16
947004	1713109875	-29166271	122394118	233	24
946991	1713096247	-29166271	225970077	921	64
946961	1713030415	-29166271	225970077	391	23
946951	1713026560	-29166271	225970077	561	38
946942	1713016031	-29166271	178486283	370	8
946938	1713014264	-29166271	225970077	331	6
946937	1713014071	-29166271	225970077	356	12
946873	1712950004	-29166271	225970077	404	65
946830	1712945620	-29166271	225970077	572	113
946807	1712939223	-29166271	225970077	193	11
946805	1712939023	-29166271	225970077	191	17
946770	1712932362	-29166271	225970077	312	26
946763	1712931118	-29166271	225970077	892	64
946761	1712930721	-29166271	225970077	141	5
946734	1712856772	-29166271	225970077	504	39
946721	1712850958	-29166271	225970077	140	6
946698	1712842133	-29166271	4251437	182	14
946668	1712822400	-29166271	225970077	874	48
946663	1712821086	-29166271	225970077	285	29
946654	1712790000	-29166271	225970077	354	34
946642	1712774050	-29166271	225970077	370	9
946600	1712740770	-29166271	225970077	301	61
946554	1712686997	-29166271	33883353	218	42
946536	1712682571	-29166271	225970077	474	33
946530	1712678776	-29166271	225970077	477	28
946479	1712600857	-29166271	32576127	325	61
946450	1712586902	-29166271	225970077	703	20
946393	1712577512	-29166271	225970077	408	65
946374	1712551643	-29166271	4251437	647	17
946313	1712510840	-29166271	225970077	218	31
946302	1712500414	-29166271	-29166271	534	52
946251	1712479440	-29166271	4251437	159	12
946229	1712430001	-29166271	48878381	169	1
946217	1712428086	-29166271	225970077	430	24
946206	1712425776	-29166271	225970077	412	61
946204	1712425262	-29166271	225970077	159	12
946200	1712420470	-29166271	48878381	61	2
946190	1712414370	-29166271	48878381	140	1
946161	1712396937	-29166271	225970077	886	75
946137	1712337697	-29166271	225970077	331	11
946131	1712334081	-29166271	48878381	74	4
946128	1712333890	-29166271	225970077	822	32
946120	1712319759	-29166271	48878381	147	4
946119	1712311006	-29166271	155665399	156	22
946100	1712256374	-29166271	207939670	266	43
946075	1712234795	-29166271	225970077	311	11
946037	1712165169	-29166271	225970077	273	9
946034	1712163560	-29166271	225970077	188	11
946016	1712145845	-29166271	225970077	1247	178
945991	1712127601	-29166271	225970077	650	60
945958	1712078311	-29166271	225970077	387	14
945948	1712076203	-29166271	225970077	189	7
945943	1712075567	-29166271	225970077	937	201
945935	1712072991	-29166271	225970077	272	13
945931	1712071800	-29166271	225970077	219	5
945926	1712069737	-29166271	225970077	260	16
945809	1711997419	-29166271	4251437	605	292
945777	1711977531	-29166271	246519666	137	3
945768	1711976520	-29166271	4251437	387	12
945757	1711972743	-29166271	225970077	167	24
945641	1711918065	-29166271	4251437	722	58
945600	1711909196	-29166271	225970077	374	28
945598	1711908874	-29166271	225970077	368	24
945568	1711906932	-29166271	4251437	485	176
945561	1711906657	-29166271	225970077	234	9
945554	1711906514	-29166271	225970077	347	14
945552	1711906383	-29166271	225970077	316	13
945529	1711904610	-29166271	225970077	419	130
945512	1711904021	-29166271	225970077	347	69
945504	1711903320	-29166271	225970077	210	8
945492	1711902665	-29166271	225970077	199	19
945468	1711900873	-29166271	225970077	169	12
945447	1711899069	-29166271	225970077	169	14
945419	1711897319	-29166271	225970077	142	16
945396	1711895469	-29166271	225970077	187	12
945379	1711893641	-29166271	-29166271	231	36
945367	1711891884	-29166271	225970077	201	16
945360	1711891083	-29166271	225970077	187	9
945356	1711890469	-29166271	225970077	204	27
945280	1711820691	-29166271	225970077	209	19
945265	1711815074	-29166271	225970077	673	44
945251	1711813467	-29166271	225970077	468	28
945215	1711807663	-29166271	225970077	218	43
945164	1711790533	-29166271	225970077	606	64
945154	1711788770	-29166271	225970077	362	22
945095	1711735319	-29166271	225970077	476	36
945070	1711708049	-29166271	225970077	752	29
945031	1711692565	-29166271	225970077	219	23
944918	1711640239	-29166271	4251437	479	136
944886	1711613441	-29166271	225970077	205	45
944864	1711552293	-29166271	225970077	684	74
944851	1711531581	-29166271	225970077	473	19
944804	1711472823	-29166271	4251437	1169	62
944776	1711467350	-29166271	225970077	547	71
944771	1711466627	-29166271	225970077	1069	62
944769	1711466439	-29166271	225970077	180	7
944765	1711463759	-29166271	148034516	54	8
944744	1711457492	-29166271	4251437	762	86
944717	1711386020	-29166271	225970077	242	12
944713	1711380997	-29166271	62064630	253	7
944680	1711348850	-29166271	4251437	496	49
944626	1711292113	-29166271	225970077	293	27
944600	1711288539	-29166271	38785574	419	33
944580	1711286998	-29166271	-29166271	288	66
944569	1711284966	-29166271	225970077	214	10
944547	1711275130	-29166271	4251437	565	121
944531	1711269895	-29166271	4251437	404	39
944512	1711257958	-29166271	4251437	302	16
944440	1711211083	-29166271	225970077	205	9
944409	1711208414	-29166271	225970077	399	21
944388	1711207237	-29166271	225970077	321	18
944338	1711187142	-29166271	4251437	107	2
944302	1711172088	-29166271	4251437	832	330
944300	1711170858	-29166271	4251437	214	8
944235	1711133861	-29166271	225970077	440	17
944198	1711131348	-29166271	225970077	653	49
944183	1711130275	-29166271	225970077	487	27
944121	1711127039	-29166271	225970077	912	395
944104	1711121797	-29166271	225970077	191	18
944100	1711119674	-29166271	225970077	421	47
944081	1711112687	-29166271	225970077	867	81
944019	1711046439	-29166271	225970077	324	15
944012	1711046152	-29166271	-29166271	230	15
943999	1711042095	-29166271	225970077	341	6
943984	1711038853	-29166271	225970077	244	25
943980	1711038052	-29166271	225970077	182	40
943976	1711037006	-29166271	225970077	340	15
943901	1710954166	-29166271	225970077	581	196
943890	1710953110	-29166271	225970077	221	14
943883	1710951069	-29166271	225970077	245	13
943875	1710950294	-29166271	225970077	707	32
943849	1710943591	-29166271	4251437	91	6
943839	1710936862	-29166271	16000508	115	19
943811	1710923660	-29166271	225970077	237	30
943721	1710876705	-29166271	225970077	966	117
943720	1710876551	-29166271	225970077	218	16
943711	1710876099	-29166271	4251437	234	11
943674	1710874641	-29166271	225970077	390	20
943652	1710873974	-29166271	225970077	492	126
943639	1710873581	-29166271	225970077	552	179
943632	1710870483	-29166271	225970077	97	17
943627	1710868115	-29166271	171820168	83	19
943625	1710867888	-29166271	103783456	152	9
943624	1710867629	-29166271	4251437	68	13
943621	1710865855	-29166271	113898467	360	21
943600	1710838757	-29166271	4251437	102	14
943557	1710761535	-29166271	144073690	455	48
943544	1710756169	-29166271	225970077	510	38
943541	1710752406	-29166271	225970077	279	45
943535	1710744555	-29166271	225970077	422	22
943508	1710693356	-29166271	225970077	868	26
943507	1710693181	-29166271	225970077	310	8
943506	1710692311	-29166271	-29166271	112	4
943476	1710610200	-29166271	225970077	248	10
943463	1710604582	-29166271	-29166271	296	107
943454	1710579572	-29166271	53106958	320	31
942748	1710522499	-29166271	225970077	360	23
942727	1710517090	-29166271	225970077	345	19
942700	1710512580	-29166271	225970077	454	78
942695	1710511983	-29166271	225970077	538	124
942692	1710511578	-29166271	225970077	576	92
942675	1710439410	-29166271	225970077	503	26
942662	1710424734	-29166271	154050618	234	33
942651	1710416541	-29166271	225970077	226	18
942605	1710302760	-29166271	4251437	157	15
942576	1710270396	-29166271	4251437	252	19
942559	1710259791	-29166271	225970077	1076	102
942550	1710257646	-29166271	225970077	192	18
942501	1710183158	-29166271	7713069	224	41
942482	1710177974	-29166271	225970077	1685	136
942438	1710137121	-29166271	225970077	710	82
942413	1710123611	-29166271	4251437	322	70
942409	1710116379	-29166271	4251437	484	10
942385	1710090350	-29166271	4251437	639	40
942331	1709991276	-29166271	4251437	303	8
942303	1709978024	-29166271	4251437	637	27
942258	1709914274	-29166271	125410219	1727	196
942223	1709807520	-29166271	4251437	408	27
942169	1709785920	-29166271	4251437	396	10
942127	1709651378	-29166271	225970077	647	56
942126	1709651041	-29166271	225970077	507	28
942123	1709649653	-29166271	225970077	312	6
942122	1709649496	-29166271	225970077	348	13
942105	1709585334	-29166271	4251437	933	63
942076	1709466005	-29166271	225970077	621	15
942005	1709406999	-29166271	4251437	547	13
942003	1709404537	-29166271	225970077	706	23
941989	1709380365	-29166271	4251437	587	10
941928	1709301492	-29166271	225970077	658	45
941906	1709298882	-29166271	4251437	1024	263
941897	1709294617	-29166271	225970077	203	20
941889	1709286178	-29166271	225970077	341	186
941861	1709230303	-29166271	54368999	809	101
941853	1709222839	-29166271	225970077	572	19
941823	1709124487	-29166271	253791868	477	47
941763	1709052780	-29166271	4251437	1161	70
941750	1709046420	-29166271	4251437	174	56
941727	1709038280	-29166271	225970077	1098	63
941721	1709035906	-29166271	150661049	250	11
941712	1709020636	-29166271	4251437	628	93
941700	1708970154	-29166271	4251437	487	27
941687	1708961756	-29166271	4251437	478	41
941642	1708877966	-29166271	4251437	1545	149
941608	1708849622	-29166271	4251437	85	10
941580	1708786522	-29166271	225970077	729	88
941571	1708783748	-29166271	225970077	362	12
941567	1708781951	-29166271	4251437	545	33
941563	1708766551	-29166271	172627349	215	109
941514	1708618317	-29166271	4251437	463	9
941386	1708539614	-29166271	225970077	210	14
941383	1708539152	-29166271	225970077	689	70
941363	1708535611	-29166271	225970077	688	27
941353	1708534621	-29166271	225970077	1406	128
941226	1708521829	-29166271	4251437	226	15
941201	1708505991	-29166271	4251437	209	51
941159	1708491942	-29166271	4251437	151	37
941085	1708343245	-29166271	225970077	2249	458
941063	1708325298	-29166271	68054777	465	163
941060	1708324558	-29166271	225970077	601	81
941058	1708316340	-29166271	4251437	1407	49
941019	1708271963	-29166271	225970077	287	16
941016	1708271508	-29166271	225970077	1160	163
941005	1708266330	-29166271	4251437	918	165
940997	1708260922	-29166271	596819	140	13
940931	1708191900	-29166271	225970077	629	21
940921	1708191028	-29166271	225970077	330	46
940859	1708109778	-29166271	4251437	366	38
940852	1708107756	-29166271	4251437	244	12
940836	1708102976	-29166271	4251437	1001	52
940818	1708101048	-29166271	4251437	336	15
940805	1708098418	-29166271	4251437	781	127
940735	1707997227	-29166271	434306898	174	52
940710	1707990232	-29166271	225970077	207	29
940687	1707987019	-29166271	225970077	479	30
940673	1707986284	-29166271	4251437	361	27
940644	1707975222	-29166271	4251437	255	62
940641	1707967045	-29166271	162527088	196	6
940613	1707935281	-29166271	134576497	630	23
940589	1707926965	-29166271	4251437	268	24
940587	1707919558	-29166271	112834517	217	20
940475	1707842256	-29166271	225970077	1083	199
940407	1707820500	-29166271	4251437	694	89
940376	1707748537	-29166271	4251437	366	13
940343	1707638910	-29166271	241741757	416	31
940332	1707593508	-29166271	4251437	349	1
940273	1707502747	-29166271	4251437	426	47
940189	1707418823	-29166271	4251437	612	244
939941	1707314403	-29166271	225970077	228	12
939920	1707305860	-29166271	225970077	274	23
939914	1707304565	-29166271	225970077	249	10
939904	1707299524	-29166271	225970077	216	11
939763	1707238559	-29166271	4251437	706	70
939755	1707236801	-29166271	4251437	152	8
939703	1707223274	-29166271	225970077	549	84
939700	1707222650	-29166271	225970077	482	23
939686	1707220353	-29166271	225970077	554	29
939681	1707218186	-29166271	559032540	536	22
939635	1707141935	-29166271	179683531	211	13
939633	1707138058	-29166271	271434046	249	13
939376	1707063552	-29166271	4251437	634	48
939367	1707044403	-29166271	150661049	474	25
939345	1706977173	-29166271	4251437	588	13
939306	1706892938	-29166271	225970077	441	19
939301	1706891927	-29166271	225970077	196	8
939282	1706886631	-29166271	225970077	302	11
939243	1706868885	-29166271	225970077	855	96
939242	1706868841	-29166271	225970077	351	33
939198	1706815432	-29166271	225970077	688	13
939179	1706811438	-29166271	4251437	365	36
939120	1706729976	-29166271	225970077	315	14
939114	1706727898	-29166271	225970077	289	10
939111	1706727529	-29166271	225970077	232	19
939042	1706636594	-29166271	225970077	147	38
939038	1706632973	-29166271	225970077	486	13
939031	1706631848	-29166271	225970077	346	22
939026	1706626760	-29166271	434306898	119	17
939025	1706626653	-29166271	225970077	1226	116
938983	1706552153	-29166271	126677898	854	28
938981	1706551834	-29166271	4251437	717	20
938947	1706522224	-29166271	225970077	541	23
938928	1706511349	-29166271	225970077	518	55
938893	1706462455	-29166271	225970077	139	8
938892	1706462387	-29166271	4251437	173	12
938891	1706460766	-29166271	225970077	243	7
938878	1706454042	-29166271	225970077	323	22
938857	1706443929	-29166271	225970077	160	26
938849	1706441927	-29166271	225970077	803	59
938844	1706439143	-29166271	225970077	288	15
938836	1706428801	-29166271	150661049	440	30
938767	1706343600	-29166271	4251437	641	22
938728	1706270114	-29166271	225970077	800	60
938723	1706264964	-29166271	225970077	392	14
938689	1706193339	-29166271	4251437	122	9
938665	1706184915	-29166271	760803785	245	27
938542	1706103293	-29166271	4251437	122	8
938474	1706023266	-29166271	225970077	403	57
938437	1706003957	-29166271	4251437	406	51
938348	1705949731	-29166271	225970077	621	17
938344	1705949453	-29166271	225970077	464	13
938336	1705948133	-29166271	225970077	449	51
938282	1705935538	-29166271	154711129	319	23
938251	1705931482	-29166271	150661049	174	25
938248	1705931097	-29166271	225970077	302	55
938113	1705862143	-29166271	4251437	499	7
938039	1705856538	-29166271	225970077	358	63
938018	1705854172	-29166271	4251437	512	12
938011	1705853854	-29166271	225970077	559	36
937983	1705851511	-29166271	225970077	303	93
937852	1705762092	-29166271	225970077	843	109
937845	1705761104	-29166271	225970077	870	41
937835	1705758979	-29166271	225970077	338	12
937755	1705745658	-29166271	4251437	259	26
937635	1705733890	-29166271	163208506	512	256
937585	1705691758	-29166271	8863709	157	12
937571	1705690283	-29166271	225970077	1397	222
937566	1705688682	-29166271	225970077	479	72
937564	1705686957	-29166271	225970077	223	1
937561	1705684883	-29166271	4251437	260	22
937494	1705601691	-29166271	225970077	348	39
937471	1705597334	-29166271	225970077	505	77
937462	1705595660	-29166271	225970077	483	8
937443	1705533697	-29166271	4251437	341	26
937372	1705427346	-29166271	223710725	399	52
937366	1705426047	-29166271	4251437	645	20
937357	1705422479	-29166271	225970077	298	51
937346	1705420419	-29166271	225970077	421	48
937279	1705337728	-29166271	-60852061	564	31
937231	1705267948	-29166271	16000490	384	34
937204	1705253635	-29166271	-29166271	122	7
937188	1705247940	-29166271	-191611934	182	54
937149	1705241467	-29166271	7713069	151	10
937138	1705239528	-29166271	225970077	150	20
937136	1705239382	-29166271	479082781	178	24
937134	1705238982	-29166271	225970077	840	19
937131	1705238460	-29166271	225970077	351	24
937127	1705236400	-29166271	225970077	587	25
937113	1705221478	-29166271	219085795	455	25
937081	1705174964	-29166271	48878381	148	1
937075	1705173191	-29166271	225970077	296	17
937071	1705172720	-29166271	225970077	514	53
937064	1705171787	-29166271	225970077	429	26
937058	1705157290	-29166271	225970077	521	20
936997	1705088313	-29166271	4251437	1056	124
936990	1705077504	-29166271	10344607	234	4
936975	1705071682	-29166271	225970077	683	39
936920	1705016225	-29166271	4251437	430	171
936876	1704992456	-29166271	225970077	150	7
936859	1704990995	-29166271	225970077	411	30
936856	1704990281	-29166271	225970077	432	32
936851	1704987878	-29166271	225970077	456	16
936757	1704916150	-29166271	225970077	775	123
936745	1704911156	-29166271	92264638	439	40
936725	1704901200	-29166271	4251437	232	26
936692	1704880974	-29166271	225970077	264	53
936548	1704824862	-29166271	225970077	885	55
936532	1704819805	-29166271	225970077	235	7
936530	1704817488	-29166271	-29166271	128	9
936521	1704814503	-29166271	225970077	361	12
936497	1704804808	-29166271	225970077	282	30
936448	1704758005	-29166271	4251437	485	14
936413	1704737691	-29166271	225970077	872	30
936379	1704726520	-29166271	28788501	208	2
936378	1704726501	-29166271	-33209565	210	85
936301	1704698603	-29166271	4251437	710	66
936067	1704659492	-29166271	4251437	182	30
936049	1704644662	-29166271	-29166271	131	9
936034	1704639945	-29166271	38780217	437	13
936018	1704637313	-29166271	225970077	415	11
936009	1704635394	-29166271	225970077	293	8
936003	1704631564	-29166271	115791955	135	37
935998	1704630715	-29166271	225970077	684	32
935987	1704626193	-29166271	207803968	204	5
935962	1704573420	-29166271	89070632	195	17
935933	1704563277	-29166271	4251437	460	21
935917	1704540364	-29166271	225970077	506	32
935869	1704479709	-29166271	16000021	733	23
935846	1704470346	-29166271	194315451	898	97
935829	1704452628	-29166271	132287992	246	19
935817	1704438240	-29166271	4251437	466	4
935779	1704397692	-29166271	4251437	101	9
935771	1704388083	-29166271	4251437	171	5
935769	1704386684	-29166271	-29166271	118	8
935720	1704311562	-29166271	48878381	256	10
935638	1704283342	-29166271	403624839	400	66
935634	1704282780	-29166271	225970077	1065	112
935624	1704278460	-29166271	4251437	204	29
935584	1704216538	-29166271	4251437	445	4
935555	1704189460	-29166271	225970077	1135	79
935554	1704189365	-29166271	225970077	689	25
935526	1704147479	-29166271	48878381	329	9
935502	1704132627	-29166271	225970077	538	89
935496	1704131005	-29166271	225970077	242	108
935492	1704129427	-29166271	4251437	476	30
935473	1704117600	-29166271	150661049	128	23
935472	1704114185	-29166271	150661049	444	12
935420	1704056461	-29166271	4251437	683	11
935374	1704034351	-29166271	16000401	381	3
935266	1704016854	-29166271	225970077	902	325
935258	1704016562	-29166271	-29166271	337	38
935246	1704015641	-29166271	2000021241	1016	5
935243	1704014888	-29166271	225970077	408	14
935193	1703954122	-29166271	4251437	188	13
935073	1703877196	-29166271	225970077	460	19
935027	1703873463	-29166271	143282018	821	112
935023	1703872798	-29166271	225970077	1641	64
934990	1703862026	-29166271	10672541	143	40
934664	1703787369	-29166271	-29166271	593	82
934628	1703784522	-29166271	-29166271	374	36
934604	1703781829	-29166271	225970077	153	14
934602	1703780738	-29166271	225970077	230	9
934581	1703769118	-29166271	233194100	475	28
934556	1703762331	-29166271	225970077	681	30
934516	1703746004	-29166271	225970077	550	20
934408	1703687499	-29166271	200820885	197	61
934337	1703672279	-29166271	4251437	185	5
934239	1703649993	-29166271	316180180	95	2
934196	1703628197	-29166271	4251437	515	19
934162	1703624831	-29166271	225970077	401	12
934161	1703624791	-29166271	225970077	520	81
934050	1703614879	-29166271	225970077	383	56
934046	1703614097	-29166271	225970077	439	85
934002	1703610329	-29166271	-7892656	664	71
933983	1703609561	-29166271	225970077	462	94
933967	1703608321	-29166271	225970077	391	19
933880	1703601410	-29166271	225970077	104	15
933875	1703600561	-29166271	65363482	93	4
933777	1703579392	-29166271	2000001238	240	3
933714	1703561237	-29166271	225970077	982	737
933623	1703536653	-29166271	4251437	582	163
933605	1703534876	-29166271	225970077	126	16
933596	1703533783	-29166271	225970077	151	18
933590	1703533434	-29166271	225970077	157	26
933589	1703533335	-29166271	225970077	173	32
933576	1703532837	-29166271	225970077	280	135
933557	1703532349	-29166271	4251437	569	44
933522	1703531067	-29166271	225970077	457	66
933507	1703530444	-29166271	225970077	814	237
933498	1703527878	-29166271	73594684	103	7
933470	1703526900	-29166271	225970077	169	3
933461	1703526543	-29166271	225970077	72	6
933446	1703523435	-29166271	225970077	512	36
933418	1703519700	-29166271	225970077	228	15
933397	1703517164	-29166271	4251437	1451	141
933390	1703516280	-29166271	468139854	288	8
933353	1703507400	-29166271	225970077	310	76
933340	1703505585	-29166271	225970077	226	18
933336	1703505300	-29166271	225970077	326	19
933314	1703503952	-29166271	225970077	887	107
933310	1703503185	-29166271	225970077	397	39
933304	1703502205	-29166271	4251437	97	4
933291	1703499705	-29166271	4251437	579	46
933271	1703491095	-29166271	92264638	411	35
933232	1703442155	-29166271	225970077	373	13
933220	1703440500	-29166271	225970077	571	53
933180	1703419107	-29166271	12279702	162	61
933163	1703409843	-29166271	225970077	425	33
933078	1703348391	-29166271	4251437	522	210
933060	1703334840	-29166271	225970077	181	6
933046	1703332108	-29166271	225970077	1224	176
933043	1703331355	-29166271	225970077	247	25
932978	1703267923	-29166271	225970077	381	26
932967	1703264644	-29166271	225970077	163	29
932955	1703263612	-29166271	225970077	182	14
932954	1703263448	-29166271	225970077	510	40
932922	1703237591	-29166271	225970077	676	44
932830	1703172181	-29166271	225970077	514	68
932826	1703171879	-29166271	225970077	345	50
932823	1703171734	-29166271	16000211	110	10
932821	1703171604	-29166271	130602270	191	14
932803	1703160068	-29166271	225970077	205	9
932787	1703152801	-29166271	-33209565	209	82
932758	1703134020	-29166271	4251437	318	5
932704	1703096462	-29166271	136348668	229	20
932700	1703095615	-29166271	565417464	308	22
932696	1703095147	-29166271	225970077	215	115
932692	1703094805	-29166271	225970077	581	24
932690	1703094583	-29166271	225970077	150	10
932687	1703093904	-29166271	225970077	196	7
932636	1703084460	-29166271	13662931	199	30
932507	1703006530	-29166271	256938914	204	15
932502	1703006077	-29166271	116730439	470	129
932499	1703005785	-29166271	225970077	183	8
932491	1703002771	-29166271	225970077	636	14
932487	1703001660	-29166271	4251437	144	22
932469	1702996772	-29166271	225970077	159	63
932434	1702977420	-29166271	4251437	235	30
932389	1702947715	-29166271	4251437	529	8
932302	1702911602	-29166271	403624839	244	11
932275	1702908001	-29166271	209752328	473	49
932245	1702904401	-29166271	-29166271	284	61
932243	1702904069	-29166271	225970077	331	11
932222	1702900801	-29166271	219996816	785	35
932202	1702897201	-29166271	-29166271	197	19
932181	1702895400	-29166271	4251437	354	50
932168	1702893601	-29166271	146155025	424	27
932154	1702890360	-29166271	4251437	230	9
932152	1702890002	-29166271	219503820	651	35
932104	1702847723	-29166271	16000452	437	55
932033	1702831597	-29166271	14787507	250	17
931991	1702824796	-29166271	225970077	698	50
931983	1702824260	-29166271	126724383	297	45
931979	1702823981	-29166271	-29166271	799	156
931974	1702823526	-29166271	225970077	186	10
931973	1702823371	-29166271	225970077	178	40
931971	1702822914	-29166271	225970077	240	33
931874	1702758859	-29166271	4251437	401	43
931843	1702753592	-29166271	225970077	813	44
931681	1702710120	-29166271	4251437	458	14
931609	1702683618	-29166271	4251437	600	109
931592	1702679245	-29166271	4251437	256	51
931550	1702665227	-29166271	225970077	821	37
931507	1702659882	-29166271	225970077	256	135
931505	1702658979	-29166271	225970077	189	22
931416	1702651538	-29166271	225970077	293	14
931401	1702650287	-29166271	225970077	289	16
931383	1702646000	-29166271	225970077	581	13
931256	1702630801	-29166271	-64192961	561	142
931062	1702576348	-29166271	4251437	1315	305
931039	1702574949	-29166271	225970077	246	57
930967	1702570392	-29166271	173449323	153	9
930955	1702569374	-29166271	225970077	333	50
930875	1702563302	-29166271	225970077	1421	423
930849	1702554946	-29166271	10413533	208	83
930811	1702541508	-29166271	225970077	1151	60
930732	1702504471	-29166271	4251437	532	89
930706	1702493293	-29166271	225970077	339	40
