id	date	owner_id	from_id	likes	reposts
222884	1711958640	-39428534	311405848	353	22
222876	1711955040	-39428534	471818905	366	23
222864	1711951446	-39428534	174927286	120	3
222845	1711910838	-39428534	214723461	149	5
222842	1711908540	-39428534	-39428534	222	18
222835	1711905579	-39428534	257034139	247	17
222834	1711905253	-39428534	346316540	230	5
222822	1711901365	-39428534	298153988	177	6
222818	1711898580	-39428534	437096305	150	4
222812	1711896395	-39428534	89889578	276	11
222806	1711886760	-39428534	35990220	765	60
222796	1711869840	-39428534	383498520	260	22
222775	1711821840	-39428534	298153988	520	55
222751	1711804708	-39428534	47785857	302	11
222694	1711793379	-39428534	47785857	224	18
222688	1711783380	-39428534	346888409	218	6
222671	1711740180	-39428534	222308404	268	25
222640	1711692780	-39428534	298153988	910	106
222636	1711690980	-39428534	298153988	495	37
222617	1711649340	-39428534	834640539	485	49
222614	1711647540	-39428534	340690714	474	27
222611	1711645740	-39428534	35990220	335	21
222601	1711605960	-39428534	340690714	447	28
222590	1711559340	-39428534	49798429	694	42
222582	1711520640	-39428534	346888409	705	77
222568	1711477380	-39428534	340690714	435	17
222555	1711466340	-39428534	298153988	372	42
222544	1711455540	-39428534	346888409	355	50
222533	1711444740	-39428534	586924498	492	51
222519	1711433940	-39428534	35990220	511	55
222505	1711382820	-39428534	586924498	531	28
222497	1711348860	-39428534	586924498	418	17
222483	1711289700	-39428534	47785857	598	86
222478	1711269511	-39428534	174927286	619	68
222470	1711203300	-39428534	227432747	784	104
222464	1711174140	-39428534	174927286	201	2
222455	1711135980	-39428534	222308404	364	27
222451	1711134420	-39428534	89889578	348	12
222447	1711133220	-39428534	47785857	187	18
222439	1711131910	-39428534	214723461	292	10
222434	1711130177	-39428534	196241794	235	10
222432	1711129565	-39428534	214723461	500	27
222427	1711116900	-39428534	471818905	840	99
222424	1711104827	-39428534	298153988	292	19
222416	1711087740	-39428534	227432747	450	17
222387	1711045380	-39428534	586924498	574	35
222378	1711023840	-39428534	346888409	339	28
222369	1710944100	-39428534	222308404	974	118
222359	1710877931	-39428534	35990220	808	55
222345	1710833580	-39428534	850284819	1100	96
222333	1710758400	-39428534	437096305	151	14
222332	1710757200	-39428534	174927286	297	14
222329	1710756004	-39428534	214723461	280	28
222308	1710702002	-39428534	35990220	499	107
222286	1710618060	-39428534	174927286	556	154
222275	1710591840	-39428534	346888409	1181	152
222232	1710515637	-39428534	174927286	596	40
222231	1710512100	-39428534	222308404	739	35
222218	1710443400	-39428534	383498520	361	14
222208	1710425700	-39428534	35990220	371	41
222183	1710332640	-39428534	257034139	725	154
222170	1710252900	-39428534	298153988	835	122
222166	1710171840	-39428534	49798429	364	23
222149	1710085440	-39428534	346888409	861	104
222131	1709987580	-39428534	35990220	681	52
222128	1709982420	-39428534	346888409	797	62
222105	1709880060	-39428534	47785857	587	51
222104	1709878980	-39428534	222308404	1325	152
222092	1709820900	-39428534	35990220	832	201
222089	1709791740	-39428534	47785857	352	25
222079	1709749440	-39428534	471818905	318	16
222075	1709734500	-39428534	49798429	618	44
222071	1709705340	-39428534	174927286	397	35
222056	1709668370	-39428534	437096305	394	77
222051	1709644140	-39428534	298153988	251	13
222050	1709641980	-39428534	586924498	437	48
222041	1709579657	-39428534	850284819	503	50
222022	1709530380	-39428534	311405848	705	63
222002	1709466837	-39428534	346888409	449	26
221984	1709410608	-39428534	850284819	890	71
221962	1709361240	-39428534	834640539	568	27
221951	1709321203	-39428534	834640539	496	43
221950	1709317440	-39428534	196241794	211	6
221929	1709241191	-39428534	49798429	228	1
221921	1709230972	-39428534	47785857	451	24
221916	1709225568	-39428534	834640539	579	29
221899	1709184180	-39428534	196241794	457	27
221882	1709132760	-39428534	834640539	832	71
221874	1709129340	-39428534	586924498	1007	152
221867	1709122584	-39428534	196241794	884	113
221856	1709066218	-39428534	298153988	353	52
221846	1709039340	-39428534	437096305	1007	119
221839	1708956900	-39428534	311405848	639	61
221831	1708889116	-39428534	214723461	337	12
221825	1708870631	-39428534	47785857	436	35
221818	1708777380	-39428534	196241794	321	19
221801	1708713060	-39428534	340690714	549	75
221794	1708691040	-39428534	381617833	350	18
221781	1708621959	-39428534	437096305	854	149
221761	1708535520	-39428534	850284819	399	30
221751	1708519320	-39428534	834640539	902	91
221740	1708431840	-39428534	703684029	465	26
221733	1708409340	-39428534	196241794	362	14
221719	1708344540	-39428534	298153988	801	111
221706	1708323840	-39428534	383498520	589	34
221671	1708269840	-39428534	383498520	544	33
221667	1708244640	-39428534	834640539	659	47
221639	1708183920	-39428534	135707462	873	62
221607	1708106940	-39428534	222308404	375	22
221591	1708100220	-39428534	383498520	511	45
221580	1708096632	-39428534	196241794	1216	149
221577	1708092900	-39428534	222308404	267	26
221568	1708064640	-39428534	383498520	353	32
221553	1708007040	-39428534	383498520	666	16
221549	1708003440	-39428534	383498520	675	29
221534	1707984000	-39428534	298153988	846	76
221519	1707941640	-39428534	257034139	262	20
221516	1707938040	-39428534	311405848	409	43
221509	1707934440	-39428534	471818905	217	11
221508	1707932640	-39428534	311405848	244	51
221503	1707930840	-39428534	196241794	261	36
221501	1707927240	-39428534	586924498	329	52
221499	1707925440	-39428534	257034139	327	22
221496	1707923640	-39428534	471818905	247	34
221493	1707920040	-39428534	196241794	337	40
221485	1707916440	-39428534	383498520	269	33
221479	1707912840	-39428534	196241794	433	23
221470	1707909240	-39428534	214723461	305	25
221467	1707907440	-39428534	135707462	201	4
221464	1707905640	-39428534	850284819	168	8
221463	1707902040	-39428534	311405848	491	75
221461	1707898440	-39428534	383498520	273	28
221459	1707894840	-39428534	257034139	356	22
221456	1707891240	-39428534	222308404	244	18
221453	1707889440	-39428534	586924498	322	66
221448	1707887640	-39428534	257034139	383	91
221438	1707884040	-39428534	214723461	256	21
221409	1707846240	-39428534	89889578	275	9
221402	1707821040	-39428534	47785857	181	5
221390	1707805440	-39428534	383498520	762	52
221381	1707756060	-39428534	49798429	619	65
221367	1707738240	-39428534	298153988	436	31
221359	1707719040	-39428534	383498520	749	64
221352	1707673440	-39428534	227432747	429	47
221347	1707651840	-39428534	135707462	182	9
221338	1707632640	-39428534	834640539	273	8
221325	1707587040	-39428534	834640539	320	13
221318	1707565440	-39428534	471818905	292	11
221311	1707545220	-39428534	340690714	491	46
221301	1707500640	-39428534	214723461	348	47
221285	1707479040	-39428534	174927286	557	40
221268	1707459120	-39428534	135707462	1235	120
221259	1707413861	-39428534	586924498	589	65
221233	1707395040	-39428534	311405848	599	61
221230	1707393073	-39428534	834640539	306	7
221227	1707371040	-39428534	222308404	314	22
221214	1707327840	-39428534	47785857	397	45
221198	1707306240	-39428534	834640539	247	17
221191	1707287580	-39428534	174927286	817	119
221184	1707241440	-39428534	471818905	487	45
221178	1707219840	-39428534	214723461	544	52
221163	1707199620	-39428534	586924498	412	23
221153	1707159515	-39428534	135707462	336	30
221143	1707129840	-39428534	471818905	344	16
221140	1707113340	-39428534	47785857	396	41
221136	1707073740	-39428534	135707462	344	14
221135	1707065040	-39428534	586924498	578	28
221128	1707043440	-39428534	214723461	266	8
221107	1706975040	-39428534	35990220	572	41
221098	1706957040	-39428534	214723461	373	19
221094	1706941380	-39428534	222308404	586	52
221078	1706898852	-39428534	850284819	1114	159
221068	1706885040	-39428534	47785857	1018	98
221063	1706870640	-39428534	437096305	823	85
221051	1706803620	-39428534	850284819	527	45
221041	1706792018	-39428534	311405848	295	15
221026	1706731381	-39428534	35990220	378	13
221018	1706704602	-39428534	47785857	666	72
221012	1706693221	-39428534	834640539	835	136
220998	1706651927	-39428534	135707462	340	43
220995	1706649586	-39428534	437096305	451	30
220993	1706645350	-39428534	214723461	845	92
220987	1706593260	-39428534	174927286	412	16
220984	1706555400	-39428534	196241794	355	21
220976	1706463120	-39428534	340690714	254	3
220973	1706461920	-39428534	196241794	202	9
220967	1706451444	-39428534	471818905	217	6
220954	1706368920	-39428534	471818905	340	12
220948	1706350960	-39428534	340690714	283	29
220933	1706293440	-39428534	834640539	253	18
220919	1706270760	-39428534	382138812	146	4
220916	1706249340	-39428534	214723461	476	21
220908	1706207040	-39428534	834640539	287	13
220901	1706185440	-39428534	346888409	261	14
220894	1706163840	-39428534	607786617	467	29
220865	1706119560	-39428534	135707462	420	75
220860	1706112540	-39428534	47785857	468	43
220857	1706108940	-39428534	383498520	753	119
220849	1706095080	-39428534	49798429	277	21
220827	1706026980	-39428534	340690714	457	22
220806	1706012661	-39428534	135707462	436	24
220793	1705990980	-39428534	383498520	779	76
220784	1705941840	-39428534	174927286	617	67
220778	1705922280	-39428534	35990220	270	10
220770	1705903740	-39428534	222308404	824	130
220756	1705855440	-39428534	257034139	505	53
220735	1705835220	-39428534	222308404	556	63
220730	1705817340	-39428534	196241794	419	24
220719	1705775040	-39428534	3884309	452	32
220715	1705766820	-39428534	89889578	552	50
220696	1705740669	-39428534	137719621	580	52
220681	1705691340	-39428534	298153988	558	18
220674	1705671180	-39428534	298153988	326	20
220663	1705651620	-39428534	298153988	331	12
220648	1705602240	-39428534	834640539	548	53
220633	1705576680	-39428534	382138812	1029	109
220625	1705559040	-39428534	834640539	519	35
220604	1705515840	-39428534	174927286	427	37
220593	1705494240	-39428534	383498520	426	19
220588	1705472640	-39428534	834640539	333	17
220571	1705416206	-39428534	586924498	515	55
220560	1705403880	-39428534	471818905	758	131
220549	1705348187	-39428534	471818905	377	28
220537	1705336879	-39428534	346888409	186	8
220529	1705331559	-39428534	135707462	454	34
220509	1705313548	-39428534	49798429	665	41
220485	1705255620	-39428534	174927286	799	95
220472	1705234140	-39428534	214723461	626	25
220468	1705212540	-39428534	346888409	459	24
220450	1705167120	-39428534	135707462	599	34
220447	1705165920	-39428534	35990220	306	22
220440	1705144680	-39428534	382138812	921	104
220427	1705092000	-39428534	135707462	215	41
220171	1705080579	-39428534	-39428534	55	6
220162	1705075867	-39428534	346888409	195	22
220155	1705055980	-39428534	47785857	436	37
220145	1705002335	-39428534	174927286	452	47
220127	1704984266	-39428534	-39428534	277	20
220083	1704961433	-39428534	383498520	530	49
220061	1704889440	-39428534	383498520	368	32
220048	1704867840	-39428534	174927286	1202	119
220030	1704823740	-39428534	311405848	618	18
219998	1704802140	-39428534	382138812	582	83
219990	1704780540	-39428534	49798429	836	132
219975	1704743597	-39428534	222308404	56	18
219972	1704737340	-39428534	257034139	352	26
219961	1704726540	-39428534	346888409	503	37
219951	1704716580	-39428534	471818905	179	5
219936	1704658353	-39428534	222308404	329	5
219922	1704637653	-39428534	35990220	299	19
219903	1704626280	-39428534	382138812	378	23
219884	1704565440	-39428534	227432747	159	9
219874	1704543840	-39428534	834640539	372	17
219861	1704521580	-39428534	216068902	373	21
219843	1704471180	-39428534	216068902	1181	104
219823	1704443040	-39428534	383498520	488	49
219820	1704435840	-39428534	216068902	318	25
219804	1704384420	-39428534	346888409	541	32
219784	1704371653	-39428534	340690714	530	34
219781	1704370140	-39428534	135707462	393	54
219769	1704309181	-39428534	49798429	509	28
219757	1704288690	-39428534	383498520	504	19
219750	1704266640	-39428534	298153988	401	61
219744	1704219095	-39428534	214723461	42	6
219595	1704215553	-39428534	-39428534	38	3
219558	1704136500	-39428534	586924498	368	20
219537	1704132900	-39428534	471818905	282	17
219528	1704131100	-39428534	49798429	216	14
219524	1704129300	-39428534	586924498	261	24
219520	1704127500	-39428534	311405848	226	22
219512	1704125700	-39428534	834640539	175	10
219502	1704123900	-39428534	214723461	235	20
219495	1704122100	-39428534	340690714	380	43
219488	1704120300	-39428534	340690714	211	12
219487	1704118500	-39428534	311405848	192	13
219483	1704116700	-39428534	383498520	377	54
219470	1704114900	-39428534	47785857	222	31
219464	1704113100	-39428534	383498520	188	18
219457	1704112200	-39428534	35990220	166	9
219449	1704111300	-39428534	311405848	201	23
219428	1704082512	-39428534	383498520	330	9
219414	1704051060	-39428534	382138812	218	10
219411	1704047460	-39428534	-39428534	176	20
219407	1704043860	-39428534	311405848	270	14
219401	1704040260	-39428534	135707462	328	21
219389	1704036660	-39428534	47785857	547	72
219386	1704033060	-39428534	298153988	522	41
219378	1704029460	-39428534	834640539	446	51
219367	1704025860	-39428534	49798429	691	116
219365	1704022260	-39428534	174927286	294	11
219358	1704018660	-39428534	437096305	256	21
219354	1704015060	-39428534	340690714	512	25
219349	1704011460	-39428534	222308404	382	22
219346	1704007860	-39428534	196241794	214	5
219321	1703956320	-39428534	340690714	56	4
219303	1703950787	-39428534	382138812	1326	294
219300	1703948723	-39428534	291917167	492	17
219289	1703935920	-39428534	346888409	245	14
219287	1703933836	-39428534	311405848	570	54
219276	1703916540	-39428534	-39428534	183	19
219257	1703875244	-39428534	597624474	220	8
219250	1703866020	-39428534	340690714	251	4
219240	1703848680	-39428534	471818905	415	31
219236	1703827740	-39428534	850284819	341	15
219223	1703783520	-39428534	89889578	40	3
219219	1703772900	-39428534	850284819	310	21
219207	1703759533	-39428534	254221645	747	105
219202	1703748120	-39428534	471818905	594	37
219178	1703697120	-39428534	257034139	405	61
219162	1703673883	-39428534	346888409	306	4
219150	1703667960	-39428534	49798429	669	49
219139	1703666196	-39428534	49798429	303	8
219099	1703615333	-39428534	174927286	658	50
219086	1703610720	-39428534	214723461	56	7
219065	1703597496	-39428534	471818905	1578	182
219063	1703596980	-39428534	257589638	168	19
219046	1703592340	-39428534	298153988	740	43
219023	1703566740	-39428534	298153988	312	14
219018	1703538439	-39428534	586924498	271	12
219014	1703530500	-39428534	196241794	521	33
219001	1703521380	-39428534	850284819	205	25
218993	1703517780	-39428534	850284819	182	24
218978	1703504460	-39428534	346888409	1219	133
218967	1703488980	-39428534	257034139	327	27
218950	1703449380	-39428534	196241794	368	25
218937	1703434020	-39428534	227432747	296	15
218926	1703418060	-39428534	222308404	255	11
218917	1703394060	-39428534	471818905	360	56
218893	1703355780	-39428534	257589638	211	45
218873	1703344615	-39428534	227432747	1283	112
218863	1703331660	-39428534	586924498	991	102
218853	1703318760	-39428534	850284819	534	18
218848	1703307720	-39428534	382138812	205	15
218824	1703268824	-39428534	227432747	640	34
218818	1703254500	-39428534	257034139	256	14
218813	1703243880	-39428534	174927286	974	83
218800	1703221399	-39428534	340690714	323	46
218784	1703176860	-39428534	586924498	612	34
218775	1703160420	-39428534	222308404	299	8
218773	1703156820	-39428534	850284819	237	5
218760	1703135040	-39428534	135707462	301	26
218747	1703102814	-39428534	346316540	743	132
218733	1703085780	-39428534	478941300	403	19
218721	1703071380	-39428534	346888409	975	146
218707	1703048700	-39428534	340690714	242	9
218667	1703002296	-39428534	292338606	752	82
218663	1702996380	-39428534	35990220	257	5
218639	1702978380	-39428534	382138812	417	31
218618	1702962360	-39428534	340690714	196	16
218565	1702916580	-39428534	586924498	213	12
218561	1702910640	-39428534	135707462	583	56
218537	1702898944	-39428534	1042990	687	59
218531	1702876072	-39428534	47785857	262	13
218524	1702844527	-39428534	437096305	663	101
218508	1702827840	-39428534	49798429	578	80
218485	1702815780	-39428534	346888409	651	52
218450	1702804080	-39428534	174927286	680	76
218442	1702789680	-39428534	227432747	230	11
218420	1702746540	-39428534	383498520	552	121
218414	1702741440	-39428534	35990220	1342	270
218405	1702729380	-39428534	383498520	317	11
218388	1702717560	-39428534	135707462	854	110
218377	1702703340	-39428534	174927286	355	28
218344	1702663680	-39428534	174927286	568	46
218339	1702660080	-39428534	174927286	638	53
218326	1702655040	-39428534	135707462	656	86
218319	1702645740	-39428534	135707462	407	29
218308	1702639080	-39428534	89889578	689	84
218301	1702617000	-39428534	227432747	489	108
218286	1702575180	-39428534	89889578	244	9
218281	1702563780	-39428534	415356017	346	34
218272	1702552020	-39428534	586924498	664	89
218248	1702530660	-39428534	227432747	468	46
218215	1702488180	-39428534	415356017	288	14
218201	1702477380	-39428534	391262543	707	118
218191	1702466580	-39428534	471818905	430	13
218179	1702456980	-39428534	298153988	464	37
218165	1702444320	-39428534	257034139	456	62
218147	1702408020	-39428534	196241794	391	38
218134	1702402980	-39428534	298153988	213	39
218129	1702396920	-39428534	340690714	335	24
218120	1702393680	-39428534	174927286	790	128
218103	1702386540	-39428534	382138812	419	64
218080	1702372980	-39428534	222308404	624	96
218056	1702357980	-39428534	222308404	450	59
218029	1702322100	-39428534	402700776	463	60
218008	1702314840	-39428534	174927286	309	54
217993	1702304580	-39428534	383498520	680	74
217973	1702297380	-39428534	137719621	787	129
217961	1702291380	-39428534	298153988	534	62
217950	1702286580	-39428534	137719621	599	77
217922	1702271640	-39428534	196241794	569	77
217916	1702266913	-39428534	35990220	463	8
217904	1702243033	-39428534	35990220	481	10
217885	1702236180	-39428534	227432747	277	4
217858	1702228980	-39428534	191009644	1427	274
217834	1702221780	-39428534	346888409	608	66
217810	1702210980	-39428534	137719621	820	103
217781	1702196580	-39428534	298153988	625	42
217770	1702185300	-39428534	257034139	426	55
217746	1702159392	-39428534	214723461	434	21
217737	1702158059	-39428534	382138812	473	29
217725	1702156665	-39428534	346888409	326	8
217716	1702156140	-39428534	577449943	542	68
217701	1702155193	-39428534	49798429	594	96
217674	1702153680	-39428534	298153988	373	49
217658	1702153262	-39428534	346888409	533	54
217645	1702152681	-39428534	47785857	401	14
217642	1702152480	-39428534	174927286	388	18
217620	1702151596	-39428534	137719621	607	86
217608	1702150620	-39428534	222308404	601	69
217604	1702149960	-39428534	834640539	201	4
217581	1702143000	-39428534	383498520	387	53
217569	1702139400	-39428534	135707462	254	12
217565	1702138440	-39428534	834640539	206	28
217550	1702135800	-39428534	35990220	311	26
217542	1702134840	-39428534	89889578	288	37
217536	1702132200	-39428534	49798429	217	8
217534	1702130820	-39428534	437096305	274	15
217530	1702128600	-39428534	346888409	219	14
217508	1702125000	-39428534	257034139	208	6
217504	1702121400	-39428534	311405848	232	11
217498	1702119960	-39428534	135707462	322	22
217495	1702117800	-39428534	35990220	287	18
217494	1702114200	-39428534	227432747	259	12
217486	1702110600	-39428534	586924498	301	20
217478	1702107000	-39428534	49798429	277	9
217472	1702103400	-39428534	340690714	629	68
217468	1702099800	-39428534	47785857	226	12
217462	1702096200	-39428534	227432747	363	11
217460	1702092600	-39428534	89889578	409	52
217459	1702089000	-39428534	834640539	244	7
217451	1702085400	-39428534	586924498	223	7
217446	1702081800	-39428534	214723461	309	25
217440	1702078200	-39428534	47785857	309	35
217433	1702074600	-39428534	834640539	214	6
217429	1702071000	-39428534	471818905	241	12
217419	1702067400	-39428534	135707462	265	11
217416	1702063800	-39428534	135707462	295	17
217412	1702060200	-39428534	47785857	203	6
217401	1702044900	-39428534	311405848	487	47
217380	1702035660	-39428534	298153988	310	39
217365	1702024860	-39428534	298153988	302	17
217355	1702013580	-39428534	89889578	786	127
217325	1701973380	-39428534	184618513	369	22
217310	1701958980	-39428534	834640539	347	36
217302	1701944580	-39428534	513955541	452	45
217291	1701926580	-39428534	834640539	442	54
217271	1701886980	-39428534	479082781	364	27
217266	1701871680	-39428534	174927286	444	43
217257	1701861780	-39428534	407315442	503	78
217251	1701850080	-39428534	174927286	298	19
217244	1701839280	-39428534	174927286	317	18
217232	1701793980	-39428534	222308404	367	36
217221	1701786180	-39428534	298153988	753	101
217207	1701775080	-39428534	437096305	468	34
217202	1701763680	-39428534	174927286	424	30
217192	1701753780	-39428534	311405848	215	5
217188	1701725874	-39428534	513955541	513	28
217172	1701714180	-39428534	298153988	235	22
217166	1701706980	-39428534	174927286	288	32
217159	1701699780	-39428534	834640539	1251	99
217146	1701688980	-39428534	257034139	528	26
217139	1701678180	-39428534	407315442	594	91
217133	1701667380	-39428534	298153988	503	52
217119	1701634140	-39428534	471818905	267	10
217104	1701626820	-39428534	834640539	558	35
217085	1701619620	-39428534	346888409	373	18
217062	1701615362	-39428534	35990220	667	63
217049	1701609211	-39428534	137719621	289	28
217031	1701603420	-39428534	196241794	325	11
217023	1701601620	-39428534	35990220	484	30
217007	1701587220	-39428534	834640539	551	30
216985	1701552045	-39428534	298153988	695	58
216958	1701546602	-39428534	298153988	482	29
216945	1701546358	-39428534	135707462	274	5
216937	1701545958	-39428534	227432747	488	38
216921	1701534180	-39428534	196241794	185	22
216906	1701530580	-39428534	471818905	236	27
216899	1701526500	-39428534	135707462	756	86
216886	1701515880	-39428534	586924498	652	65
216860	1701501240	-39428534	513955541	690	68
216839	1701452580	-39428534	298153988	307	19
216832	1701435960	-39428534	135707462	393	84
216827	1701422580	-39428534	834640539	1293	358
216809	1701407220	-39428534	346888409	459	33
216772	1701364980	-39428534	257589638	242	44
216756	1701353220	-39428534	196241794	345	23
216747	1701343080	-39428534	471818905	399	35
216720	1701324420	-39428534	196241794	441	21
216664	1701285273	-39428534	135707462	503	34
216660	1701281220	-39428534	196241794	380	22
216643	1701266760	-39428534	298153988	363	15
216637	1701257714	-39428534	135707462	153	3
216599	1701238020	-39428534	196241794	536	21
216560	1701180420	-39428534	196241794	630	64
216542	1701170580	-39428534	214723461	735	82
216526	1701152580	-39428534	834640539	715	71
216503	1701109380	-39428534	415356017	964	142
216493	1701094500	-39428534	196241794	407	29
216475	1701083880	-39428534	382138812	1013	125
216452	1701069720	-39428534	340690714	714	55
216435	1701023297	-39428534	227432747	486	29
216413	1701008100	-39428534	437096305	462	29
216402	1700993340	-39428534	586924498	366	11
216389	1700981400	-39428534	298153988	62	2
216385	1700974740	-39428534	257034139	442	58
216355	1700943610	-39428534	586924498	460	27
216344	1700942381	-39428534	214723461	556	34
216338	1700941917	-39428534	196241794	455	38
216333	1700941358	-39428534	227432747	271	12
216326	1700940923	-39428534	214723461	680	51
216316	1700932980	-39428534	35990220	378	20
216305	1700929380	-39428534	174927286	242	38
216297	1700925780	-39428534	346888409	367	52
216264	1700852820	-39428534	196241794	140	17
216254	1700823660	-39428534	437096305	262	12
216223	1700752980	-39428534	196241794	314	35
216215	1700749380	-39428534	298153988	344	11
216206	1700745780	-39428534	298153988	560	27
216201	1700742180	-39428534	135707462	529	71
216198	1700738580	-39428534	346888409	460	27
216194	1700733723	-39428534	346888409	202	8
216188	1700731410	-39428534	471818905	284	7
216161	1700685486	-39428534	203726152	401	37
216152	1700632986	-39428534	227432747	296	23
216145	1700600806	-39428534	850284819	592	41
216132	1700590260	-39428534	586924498	357	17
216100	1700543042	-39428534	834640539	277	35
216088	1700500080	-39428534	174927286	706	46
216068	1700478480	-39428534	174927286	332	72
216053	1700471106	-39428534	49798429	341	71
216043	1700422429	-39428534	834640539	275	12
216030	1700403300	-39428534	437096305	1210	93
216012	1700370360	-39428534	89889578	259	34
215990	1700339298	-39428534	298153988	397	69
215983	1700336280	-39428534	597624474	346	21
215958	1700316420	-39428534	196241794	399	35
215946	1700302020	-39428534	196241794	293	50
215931	1700287620	-39428534	311405848	200	5
215927	1700284020	-39428534	49798429	176	14
215907	1700257560	-39428534	298153988	683	47
215900	1700256420	-39428534	298153988	539	56
215891	1700255220	-39428534	196241794	269	12
215889	1700254849	-39428534	298153988	192	14
215880	1700254022	-39428534	340690714	618	61
215877	1700253522	-39428534	47785857	898	80
215859	1700201280	-39428534	382138812	182	3
215856	1700197680	-39428534	298153988	288	35
215846	1700154540	-39428534	471818905	276	39
215841	1700149260	-39428534	382138812	462	72
215818	1700111340	-39428534	340690714	547	164
215811	1700075340	-39428534	850284819	388	26
215804	1700057700	-39428534	174927286	632	95
215802	1700050251	-39428534	47785857	403	33
215787	1699981460	-39428534	383498520	374	74
215777	1699938660	-39428534	437096305	476	91
215768	1699898940	-39428534	135707462	408	29
215759	1699884900	-39428534	174927286	183	16
215744	1699873920	-39428534	311405848	338	70
215718	1699805502	-39428534	383498520	460	57
215702	1699783980	-39428534	257034139	363	45
215690	1699722840	-39428534	174927286	283	31
215679	1699711431	-39428534	47785857	180	43
215667	1699683240	-39428534	298153988	1458	166
215666	1699679640	-39428534	49798429	363	50
215650	1699618980	-39428534	346888409	252	9
215632	1699593780	-39428534	471818905	490	87
215625	1699532580	-39428534	47785857	273	14
215612	1699450443	-39428534	214723461	680	68
215601	1699376177	-39428534	383498520	397	28
215595	1699306829	-39428534	49798429	428	11
